Date,Close/Last,Volume,Open,High,Low
10/18/2024,$418.16,17145320,$417.14,$419.65,$416.2601
10/17/2024,$416.72,14820000,$422.36,$422.50,$415.59
10/16/2024,$416.12,15508930,$415.17,$416.36,$410.48
10/15/2024,$418.74,18900200,$422.18,$422.48,$415.26
10/14/2024,$419.14,16653090,$417.77,$424.04,$417.52
10/11/2024,$416.32,14144940,$416.135,$417.13,$413.25
10/10/2024,$415.84,13848380,$415.225,$417.35,$413.15
10/09/2024,$417.46,14974260,$415.86,$420.38,$414.30
10/08/2024,$414.71,19229260,$410.90,$415.66,$408.17
10/07/2024,$409.54,20919760,$416.00,$417.11,$409.00
10/04/2024,$416.06,19190910,$418.24,$419.75,$414.97
10/03/2024,$416.54,13686420,$417.63,$419.55,$414.29
10/02/2024,$417.13,16582260,$422.58,$422.82,$416.71
10/01/2024,$420.69,19092950,$428.45,$428.48,$418.81
09/30/2024,$430.30,16854610,$428.21,$430.42,$425.37
09/27/2024,$428.02,14896130,$431.52,$431.85,$427.47
09/26/2024,$431.31,14492040,$435.085,$435.30,$429.13
09/25/2024,$432.11,13396360,$429.83,$433.119,$428.57
09/24/2024,$429.17,17015750,$433.00,$433.35,$426.10
09/23/2024,$433.51,15128890,$434.28,$436.46,$430.3889
09/20/2024,$435.27,55167110,$437.22,$439.24,$434.22
09/19/2024,$438.69,21706560,$441.225,$441.50,$436.90
09/18/2024,$430.81,18898040,$435.00,$436.03,$430.41
09/17/2024,$435.15,18874230,$440.23,$441.85,$432.27
09/16/2024,$431.34,13834700,$430.60,$433.53,$428.22
09/13/2024,$430.59,15874560,$425.825,$431.83,$425.46
09/12/2024,$427.00,17418760,$423.31,$427.3692,$419.75
09/11/2024,$423.04,19266920,$415.50,$423.99,$409.58
09/10/2024,$414.20,19594290,$408.20,$416.33,$407.70
09/09/2024,$405.72,15295130,$407.24,$408.65,$402.15
09/06/2024,$401.70,19609530,$409.06,$410.65,$400.80
09/05/2024,$408.39,14195520,$407.62,$413.10,$406.13
09/04/2024,$408.90,15135810,$405.91,$411.24,$404.37
09/03/2024,$409.44,20313600,$417.91,$419.88,$407.03
08/30/2024,$417.14,24308320,$415.60,$417.49,$412.13
08/29/2024,$413.12,17045240,$414.94,$422.05,$410.60
08/28/2024,$410.60,14882660,$414.88,$415.00,$407.31
08/27/2024,$413.84,13492910,$412.86,$414.36,$410.25
08/26/2024,$413.49,13152830,$416.365,$417.2799,$411.34
08/23/2024,$416.79,18493780,$416.98,$419.26,$412.09
08/22/2024,$415.55,19361900,$424.36,$426.7899,$414.61
08/21/2024,$424.14,16067300,$424.075,$426.40,$421.72
08/20/2024,$424.80,16387580,$421.70,$425.86,$421.64
08/19/2024,$421.53,15233960,$418.96,$421.75,$416.46
08/16/2024,$418.47,22775590,$420.60,$421.34,$417.30
08/15/2024,$421.03,20752140,$419.80,$421.11,$417.66
08/14/2024,$416.86,18266980,$414.80,$417.72,$412.4456
08/13/2024,$414.01,19414270,$409.59,$414.95,$409.57
08/12/2024,$406.81,16762880,$407.06,$408.76,$404.2434
08/09/2024,$406.02,19276670,$404.03,$408.05,$402.2624
08/08/2024,$402.69,20203030,$402.44,$405.86,$399.9407
08/07/2024,$398.43,20650910,$408.635,$410.08,$397.47
08/06/2024,$399.61,24946530,$400.00,$405.67,$398.50
08/05/2024,$395.15,40709240,$389.17,$401.04,$385.58
08/02/2024,$408.49,29437900,$412.49,$415.00,$404.34
08/01/2024,$417.11,30296400,$420.785,$427.46,$413.0901
07/31/2024,$418.35,42891370,$420.495,$421.775,$412.21
07/30/2024,$422.92,32687580,$427.72,$429.05,$417.36
07/29/2024,$426.73,15125840,$431.58,$432.15,$424.7042
07/26/2024,$425.27,23583840,$418.20,$428.915,$417.27
07/25/2024,$418.40,29943800,$428.80,$429.80,$417.51
07/24/2024,$428.90,26805800,$440.45,$441.48,$427.585
07/23/2024,$444.85,13107050,$443.895,$448.39,$443.10
07/22/2024,$442.94,15808760,$441.79,$444.60,$438.9125
07/19/2024,$437.11,20940420,$433.10,$441.14,$432.00
07/18/2024,$440.37,20794820,$444.34,$444.65,$434.40
07/17/2024,$443.52,21754020,$442.59,$444.85,$439.18
07/16/2024,$449.52,17175680,$454.22,$454.30,$446.66
07/15/2024,$453.96,14429450,$453.30,$457.26,$451.43
07/12/2024,$453.55,16324270,$454.325,$456.36,$450.645
07/11/2024,$454.70,23111180,$462.98,$464.78,$451.55
07/10/2024,$466.25,18196100,$461.22,$466.46,$458.855
07/09/2024,$459.54,17228510,$467.00,$467.33,$458.00
07/08/2024,$466.24,12962320,$466.55,$467.70,$464.46
07/05/2024,$467.56,16000290,$459.61,$468.35,$458.965
07/03/2024,$460.77,9932830,$458.19,$461.02,$457.88
07/02/2024,$459.28,13979780,$453.20,$459.59,$453.113
07/01/2024,$456.73,17662820,$448.66,$457.37,$445.66
06/28/2024,$446.95,28362270,$453.07,$455.38,$446.41
06/27/2024,$452.85,14806320,$452.175,$456.17,$451.77
06/26/2024,$452.16,16507030,$449.00,$453.60,$448.19
06/25/2024,$450.95,16747530,$448.25,$451.42,$446.75
06/24/2024,$447.67,15913720,$449.80,$452.75,$446.41
06/21/2024,$449.78,34486170,$447.38,$450.58,$446.51
06/20/2024,$445.70,19877380,$446.30,$446.53,$441.27
06/18/2024,$446.34,17112500,$449.705,$450.14,$444.89
